
time,gFx,gFy,gFz,wx,wy,wz,Bx,By,Bz,
8.318776,-0.0996,1.0313,-0.0301,0.0125,-0.7265,-0.0159,21.3767,-42.9008,-5.4298,
8.323351,-0.0996,1.0313,-0.0301,-0.0019,-0.6838,-0.0178,21.3767,-42.9008,-5.4298,
8.342842,-0.0996,1.0313,-0.0301,-0.0019,-0.6838,-0.0178,22.1597,-41.9822,-3.0644,
8.346457,-0.0996,1.0313,-0.0301,-0.0019,-0.6838,-0.0178,22.1597,-41.9822,-3.0644,
8.362308,-0.0996,1.0313,-0.0301,-0.0019,-0.6838,-0.0178,23.0345,-43.7159,-4.0584,
8.380569,-0.0996,1.0313,-0.0301,-0.0019,-0.6838,-0.0178,22.0922,-41.3810,-4.9986,
8.383291,-0.1110,1.0362,-0.0423,-0.0019,-0.6838,-0.0178,22.0922,-41.3810,-4.9986,
8.400892,-0.1110,1.0362,-0.0423,-0.0019,-0.6838,-0.0178,20.3021,-40.7171,-5.3340,
8.403378,-0.1110,1.0362,-0.0423,0.0662,-0.6393,-0.0242,20.3021,-40.7171,-5.3340,
8.404773,-0.1110,1.0362,-0.0423,0.0662,-0.6393,-0.0242,20.3021,-40.7171,-5.3340,
8.418247,-0.1110,1.0362,-0.0423,0.0662,-0.6393,-0.0242,21.8600,-43.2005,-6.0092,
8.438495,-0.1110,1.0362,-0.0423,0.0662,-0.6393,-0.0242,21.4982,-42.0635,-4.8493,
8.443742,-0.1036,1.0307,-0.0428,0.0662,-0.6393,-0.0242,21.4982,-42.0635,-4.8493,
8.459408,-0.1036,1.0307,-0.0428,0.0662,-0.6393,-0.0242,22.1867,-40.5197,-5.8986,
8.465133,-0.1036,1.0307,-0.0428,-0.0079,-0.6076,0.0315,22.1867,-40.5197,-5.8986,
8.468246,-0.1036,1.0307,-0.0428,-0.0079,-0.6076,0.0315,22.1867,-40.5197,-5.8986,
8.482009,-0.1036,1.0307,-0.0428,-0.0079,-0.6076,0.0315,22.2488,-41.5220,-5.5857,
8.501384,-0.0902,1.0271,-0.0285,-0.0079,-0.6076,0.0315,22.2488,-41.5220,-5.5857,
8.505971,-0.0902,1.0271,-0.0285,-0.0079,-0.6076,0.0315,21.9815,-42.4985,-5.8704,
8.521870,-0.0902,1.0271,-0.0285,-0.0079,-0.6076,0.0315,23.3315,-43.0364,-3.0287,
8.526796,-0.0902,1.0271,-0.0285,-0.0079,-0.6076,0.0315,23.3315,-43.0364,-3.0287,
8.529578,-0.0902,1.0271,-0.0285,0.0167,-0.6154,0.0221,23.3315,-43.0364,-3.0287,
8.541838,-0.0902,1.0271,-0.0285,0.0167,-0.6154,0.0221,23.0291,-41.2775,-5.5770,
8.560658,-0.0902,1.0271,-0.0285,0.0167,-0.6154,0.0221,19.6244,-40.3781,-6.6821,
8.580311,-0.0902,1.0271,-0.0285,0.0167,-0.6154,0.0221,20.3696,-42.4007,-6.9337,
8.583780,-0.0902,1.0271,-0.0285,0.0167,-0.6154,0.0221,20.3696,-42.4007,-6.9337,
8.585726,-0.0870,1.0254,-0.0378,0.0167,-0.6154,0.0221,20.3696,-42.4007,-6.9337,
8.599573,-0.0870,1.0254,-0.0378,0.0167,-0.6154,0.0221,21.8114,-42.8867,-7.7906,
8.602676,-0.0870,1.0254,-0.0378,0.0072,-0.6234,0.0393,21.8114,-42.8867,-7.7906,
8.619222,-0.0870,1.0254,-0.0378,0.0072,-0.6234,0.0393,20.9204,-41.2739,-8.1266,
8.641306,-0.0870,1.0254,-0.0378,0.0072,-0.6234,0.0393,20.9204,-41.2739,-8.1266,
8.649289,-0.0870,1.0254,-0.0378,0.0072,-0.6234,0.0393,21.7223,-41.3192,-7.8170,
8.655775,-0.0638,1.0251,-0.0455,0.0072,-0.6234,0.0393,21.7223,-41.3192,-7.8170,
8.663947,-0.0638,1.0251,-0.0455,0.0072,-0.6234,0.0393,22.1948,-41.2034,-7.6632,
8.668674,-0.0638,1.0251,-0.0455,-0.0682,-0.6550,0.0211,22.1948,-41.2034,-7.6632,
8.679266,-0.0638,1.0251,-0.0455,-0.0682,-0.6550,0.0211,20.8421,-42.4202,-7.2217,
